AAAP 0.427656904949668,0.480952463340879,0.492833461172377,0.261394200885496,0.238155984398974,0.371428512471665,0.439911735381669,0.352547137728265,0.153648931325087,0.120635060216657,0.350606212856253,0.162198503726742,0.27656840929173,0.16825425900726,0.36714447267304,0.143431616161982,0.240716932230081,0.160317593600382,0.429988911795911,0.199731876711545,0,0,0.292171917549274,0.143431616161982,0.0665810584610832,0.017460473418972,0.273428806331732,0,0.231754062964669,0.0619050695388777,0.361631572395984,0.126005479087737,0.231754062964669,0.0222225361551529,0,0.140750919470386,0.583866784105862,0.441269929957154,0.44211691754321,0.132707757009684,0.492957809597671,0.463491989921906,0.633958173534528,0.546916816767183,0.487836041976446,0.322222329805979,0.616317598270959,0.400804235817126,0.45966715232614,0.469841353993436,0.614112416109418,0.398123539125531,0.193341894153892,0.33174597908794,0.377067296258798,0.293565778342389,0.212547914538786,0.166666798941778,0.383682401729041,0.119303201165791,0.363636410196723,0.200000126984107,0.383682401729041,0.19168911639556,0.193341894153892,0.290476144368866,0.39581040747634,0.305630119888724,0.610755263861109,0.480952463340879,0.331863322145901,0.120643415463349,0.641485357424502,0.639682596875778,0.631752991372987,0.399464021519568,0.85019204227811,0.787301621063235,0.765159731550136,0.561662257149831,0.874519830284229,0.801587333081376,0.864388187914905,0.782841852165971,0.946222784407527,0.890476207860919,0.957000987541454,0.824396672332886,1,0.957142863945577,1,0.94772105258431,0.967989752623528,0.988889049382691,0.973539247358241,0.919571056357767,0.841229173012698,1,0.938258096831102,1
AAL 0.0711536401627616,0.171540122506799,0.126853458416171,0,0,0.192981833726739,0.154860359235348,0.260714200255072,0.00769249852067272,0,0,0.135713977040707,0.286538791050232,0.265107160797826,0.204283555661577,0.0499998392856563,0.319230707840248,0.454190554738684,0.472817316100615,0.469643203444001,0.0346153779585812,0.28849877417178,0.138385411278147,0.400000500000178,0.436538569896428,0.424951184220042,0.313014950237264,0.248214195790785,0.540384896079828,0.635477069107784,0.612850008006584,0.525000008928575,0.267307640902376,0.417153719853077,0.441515524536722,0.516071434311227,0.515384516272209,0.497075731564185,0.504118613430897,0.380357457270521,0.511538363165699,0.606237698589144,0.627677016357814,0.608928788903138,0.305769171967467,0.465886653823265,0.372322983642186,0.542857515306255,0.22884591752963,0.43664650357768,0.0724880906174028,0.412500325892974,0.432692224482265,0.423001476997763,0.403624280972467,0.376786027423581,0.326923206360921,0.444443967944647,0.429983406930209,0.358928342474409,0.551922778476389,0.617933212878516,0.510708559664869,0.678571492346962,0.928845590606618,1,0.642504024709044,0.598214142219336,0.732692551405279,0.925925745433578,0.777594545242474,0.937500334821548,0.619230842455607,0.699804931811905,0.682043043134733,0.773214919005328,0.692307366863968,0.730994009552825,0.741350417561504,0.646428623724508,0.698076981139043,0.762182892362011,0.645798915453762,0.66071470025525,0.521153553624317,0.797270799752281,0.698517167369247,0.800000285714387,0.738461396449732,0.756335330149058,0.69028010525199,0.673214526148046,0.759615430843186,0.72904410739881,0.747940363795477,0.74285740816336,1,0.966861215036801,1,1
AAME 0.436781609195402,0.309859154929577,0.75,0.537735849056604,0.436781609195402,0.309859154929577,0.743243243243243,0.537735849056604,0.436781609195402,0.309859154929577,0.75,0.537735849056604,0.425287356321839,0.309859154929577,0.743243243243243,0.528301886792453,0.436781609195402,0.309859154929577,0.716216216216216,0.528301886792453,0.425287356321839,0.309859154929577,0.655405405405406,0.405660377358491,0.252873563218391,0.267605633802816,0.628378378378379,0.490566037735849,0.310344827586206,0.154929577464788,0.432432432432433,0.320754716981132,0.402298850574712,0.267605633802816,0.425675675675675,0.311320754716981,0.436781609195402,0.309859154929577,0.635135135135135,0.377358490566038,0.114942528735632,0,0.472972972972973,0.330188679245283,0,0.0422535211267597,0.412162162162162,0.273584905660377,0.505747126436781,0.56338028169014,0,0,0.632183908045977,0.549295774647887,0.824324324324324,0.641509433962264,0.494252873563218,0.380281690140845,0.547297297297297,0.490566037735849,0.28735632183908,0.281690140845071,0.662162162162162,0.462264150943396,0.402298850574712,0.267605633802816,0.675675675675675,0.433962264150943,0.0574712643678159,0.169014084507042,0.527027027027027,0.330188679245283,0.436781609195402,0.309859154929577,0.587837837837838,0.311320754716981,0.574712643678161,0.52112676056338,0.722972972972973,0.5,0.620689655172414,0.535211267605634,0.689189189189189,0.613207547169811,0.666666666666667,0.591549295774648,0.851351351351352,0.726415094339623,0.781609195402298,0.859154929577464,0.797297297297297,0.60377358490566,1,1,0.932432432432432,0.858490566037736,0.96551724137931,1,1,1
AAOI 0.691588914315685,0.688108966861599,0.703958691910499,0.64375,0.547663653768907,0.734892592592593,0.6815834767642,0.789583333333333,0.622430022884116,0.60233918128655,0.633390705679862,0.6375,0.613084226744715,0.621832358674464,0.674698795180723,0.635416666666667,0.659813207441721,0.662768031189084,0.716006884681584,0.752083333333333,0.727102939645409,0.789473684210527,0.779690189328744,0.835416875,0.771962761114535,0.865496881091618,0.790017211703959,0.814583333333333,0.579439360642871,0.736841910331384,0.672117039586919,0.816666875,0.209345833522586,0.545808966861599,0.35025817555938,0.579166666666667,0.269158928814753,0.319688109161794,0.309810671256455,0.197916666666667,0.16448601205346,0.326120857699805,0.299483648881239,0.31875,0.0112149553672815,0.0857699805068229,0.151462994836489,0.11875,0,0,0,0,0.229906585029268,0.235867446393762,0.139414802065405,0.0520833333333333,0.237383221940789,0.237816764132554,0.275387263339071,0.220833333333333,0.314018750283879,0.374269005847953,0.392426850258176,0.375,0.500934673071902,0.497076023391813,0.423407917383821,0.335416666666667,0.478504762337339,0.485380116959064,0.51118760757315,0.535416666666667,0.478504762337339,0.489278752436647,0.519793459552496,0.489583333333334,0.57009356450347,0.600389863547758,0.569707401032702,0.50625,0.581308519870751,0.66666686159844,0.616179001721171,0.610416666666667,0.622430022884116,0.682261403508772,0.748364888123925,0.768749791666667,0.734579389641007,0.730994346978558,0.733218588640276,0.775,0.857943898681102,0.875243664717349,0.85025834767642,0.818750208333333,1,1,1,1
AAON 0.365967218174177,0.274809160305343,0.266343938816494,0.193029274270583,0.389277480018061,0.384223918575064,0.438256930626183,0.388740318697136,0.417249281410089,0.356233842239186,0.360774643692666,0.415549977359243,0.396270255540852,0.351145292620865,0.42372860836387,0.3726539873067,0.494172376263957,0.402035623409669,0.467312364497644,0.455764465352403,0.289044123320309,0.422391857506361,0.353510966822776,0.546917304803567,0.324009166435704,0.203562086513995,0.295399856949221,0.254692025386602,0.349650431153947,0.251908396946565,0.302663291688479,0.254692025386602,0.272727336300079,0.274809160305343,0.336562064618855,0.383378118868129,0.291375359294955,0.256997455470738,0.295399856949221,0.222520166895487,0.286713120445949,0.269719847328245,0.227603037480369,0.345844864837765,0.15151495373309,0.117048600508905,0.179176668679579,0.123324697942279,0,0.0814249363867685,0,0.117962498113271,0.177156218451333,0.0356231552162849,0.0532692235984383,0,0.0256405654173814,0,0.0217919991322032,0.0911528394511633,0.170162976727967,0.0865139949109414,0.167070379142673,0.131367327444324,0.29836790171746,0.185750381679389,0.193704990941893,0.131367327444324,0.333332944832854,0.267175318066158,0.24939479448194,0.281501684048709,0.307692146315186,0.216284987277354,0.27118655148351,0.313673006346651,0.459207333148563,0.371501526717557,0.348668354155761,0.276139484219701,0.461538336022923,0.39694631043257,0.491525427832723,0.461125860891652,0.601398741584788,0.534351145038168,0.615012050841622,0.589812758662938,0.703962401856038,0.615776081424936,0.685229692382716,0.69973209108099,0.825174784423027,0.77608117048346,0.738498915981155,0.713136920412042,1,1,1,1
AAPC 0.374999999999998,0.342105263157893,0.488888888888887,0.342105263157893,0.374999999999998,0.342105263157893,0.488888888888887,0.342105263157893,1,1,0.488888888888887,0.342105263157893,0.5,0.473684210526316,0.6,0.473684210526316,0.5,0.473684210526316,0.6,0.473684210526316,0.299999999999999,0.473684210526316,0.422222222222222,0.473684210526316,0.925000000000001,0.921052631578949,0.977777777777778,0.921052631578949,0.324999999999999,0.921052631578949,0.444444444444444,0.921052631578949,0.309999999999998,0.289473684210526,0.422222222222222,0.289473684210526,0.299999999999999,0.263157894736842,0.422222222222222,0.263157894736842,0.299999999999999,0.263157894736842,0.422222222222222,0.263157894736842,0.299999999999999,0.263157894736842,0.422222222222222,0.263157894736842,0.299999999999999,0.263157894736842,0.422222222222222,0.263157894736842,0.324999999999999,0.289473684210526,0.377777777777778,0.263157894736842,0.444999999999999,0.473684210526316,0.422222222222222,0.263157894736842,0.299999999999999,0.947368421052633,0.422222222222222,0.263157894736842,0.0499999999999991,0,0.2,0,0.0349999999999985,0.0263157894736837,0.186666666666666,0,0.950000000000001,1,1,1,0,0.447368421052633,0,0.447368421052633,0.227499999999999,0.186842105263158,0.357777777777777,0.186842105263158,0.227499999999999,0.186842105263158,0.357777777777777,0.186842105263158,0.227499999999999,0.186842105263158,0.357777777777777,0.186842105263158,0.25,0.526315789473684,0.355555555555556,0.186842105263158,0.149999999999997,0.105263157894735,0.288888888888887,0.105263157894735
AAPL 0.206504976815055,0.191846572046911,0.104585912744497,0.0502932942162613,0.156580926128523,0.224620667526671,0.225261687428666,0.266554903604358,0.0915279053307179,0.185451529104471,0.13596161416238,0.245599329421626,0.123297797027398,0.121503098081039,0.152051476102054,0.0888520536462691,0.202723131412773,0.175060083923247,0.242156295884449,0.252305280804694,0.0756429594823783,0.225419548294237,0.157682931803465,0.328583235540653,0,0,0,0.0561607711651293,0.170196658835351,0.168665040980809,0.0764277492817577,0,0.464447695578843,0.508393204093812,0.456959013921237,0.550712489522213,0.584719774226946,0.560351788912584,0.54867252223069,0.504610561609388,0.366111621322873,0.554756266226016,0.481094410209621,0.670578373847444,0.247352250578498,0.268585088955222,0.205149058314638,0.241408633696563,0.0990920499930368,0.293365660533068,0.0828639514992802,0.282481391450126,0.349470699737466,0.330136238187652,0.250201186629028,0.271584744341995,0.182299229780693,0.254996122302778,0.238938194775688,0.310980637049455,0.315430989755598,0.47641926835823,0.269509149677462,0.511315926236379,0.49394844977697,0.533173775671659,0.395012357601581,0.33277460184409,0.511346557386796,0.493205756481894,0.518905589790379,0.548197904442581,0.391830530118719,0.362909694179105,0.39822981510621,0.428332020117351,0.36006063842204,0.366906735906197,0.351568998264763,0.29673101424979,0.36989399622587,0.448441175309165,0.325020166933213,0.253981475272422,0.512102608766822,0.627498380895542,0.60177018489379,0.610226236378876,0.904689719766284,0.905675394776116,0.806114577142834,0.77870922045264,0.667170902634576,0.867306496034133,0.773129543593762,1,1,1,1,0.992456328583403
AAVL 0,0,0,0,0,0.0337552742616034,0.0364225010117361,0.0531496062992125,0.0462184873949579,0.00843881856540085,0.0212464589235128,0.0511811023622047,0.0798319327731092,0.0759493670886077,0.0667745851881829,0.0738188976377953,0.266806722689076,0.242616033755274,0.131525698097936,0.153543307086614,0.245798319327731,0.293248945147679,0.261230271145285,0.307086614173228,0.350840336134454,0.350210970464135,0.267098340752732,0.275590551181102,0.380252100840336,0.367088607594937,0.352084176446783,0.366141732283465,0.363445378151261,0.350210970464135,0.311614730878187,0.405511811023622,0.355042016806723,0.369198312236287,0.37838931606637,0.381889763779528,0.359243697478992,0.373417721518987,0.354107648725212,0.389763779527559,0.32563025210084,0.327004219409283,0.303520841764468,0.354330708661417,0.191176470588235,0.30379746835443,0.200323755564549,0.34251968503937,0.317226890756303,0.312236286919831,0.226628895184136,0.257874015748031,0.235294117647059,0.261603375527426,0.265074868474302,0.320866141732284,0.302521008403361,0.284810126582279,0.263051396195872,0.307086614173228,0.357142857142857,0.325738396624473,0.315661675435047,0.311023622047244,0.441176470588235,0.455696202531646,0.331849453662485,0.372047244094488,0.55672268907563,0.521097046413502,0.411776608660461,0.43503937007874,0.615546218487395,0.628691983122363,0.556454876568191,0.559055118110236,0.644957983193277,0.709915611814346,0.574666127074059,0.604330708661417,0.834033613445378,0.79957805907173,0.687980574666127,0.690944881889764,0.857142857142857,0.867088607594937,0.819506272764063,0.858267716535433,0.978991596638656,0.95253164556962,0.831647106434642,0.836614173228346,1,1,1,1
AAWW 0.294344488041971,0.346201580623059,0.388954054054054,0.281054167998222,0.251928309025074,0.254047510348073,0.349001057579319,0.257214396836337,0.36246824069348,0.245330198089713,0.223266627497063,0.204517038329104,0.35475590433577,0.281444403846676,0.33372526439483,0.287327567462036,0.419023231739114,0.348692365801336,0.399529847238543,0.352572226778892,0.224935645911705,0.36737244517371,0.325499177438308,0.421581001056336,0.268637428545978,0.211706154845867,0.172737837837838,0.145545778476062,0.338046270676246,0.278953618668398,0.280846180963572,0.165621058265865,0.209511615869557,0.290161716105035,0.25264383078731,0.313676246715653,0.37532144910484,0.387297730335674,0.274970857814336,0.125470498686261,0.502570500294152,0.418430988401243,0.401880141010576,0.338770471923404,0.386889568037442,0.449564246466812,0.455934077555817,0.367628561150745,0.173522169592993,0.349937447057895,0.219741598119859,0.356336216268982,0.178663684319916,0.272727091588317,0.217391304347827,0.194479147493206,0,0,0,0,0.074550356857189,0.0734744890347423,0.0834313748531142,0.0890844304787415,0.197943496936955,0.102116961922033,0.111633254994125,0.0188207002734382,0.155527317920058,0.0896639077618703,0.139835487661575,0.124216044640395,0.323907458647509,0.207969914811934,0.150411280846064,0.0464244609254123,0.388174786050853,0.439601354819765,0.374853113983549,0.230865717582721,0.685089967188959,0.912826877416408,0.448883783783784,0.319949646179467,0.85989722626071,0.805728843269948,0.823736780258519,0.716436923910047,0.947300791529258,0.905355144546736,0.889541833137485,0.808030262480519,0.962724821571406,0.851805940673958,0.886016333725029,0.859473166941886,1,1,1,1
AAXJ 0.336322920227642,0.285940194015736,0.32,0.250393897699827,0.339312606773184,0.342812213961386,0.365517517241378,0.311811072726153,0.219731124025579,0.232227572755902,0.187586344827586,0.285039100006158,0.276532029376985,0.210110834088204,0.248275862068965,0.162204592473165,0.342302143841875,0.315955666364718,0.383448137931034,0.352755646103252,0.349775837036747,0.37440793857569,0.416551862068965,0.423621956475899,0.267563717124621,0.222749376698459,0.273103448275862,0.206298930125816,0.219731124025579,0.206951277424556,0.226206896551723,0.149605850331631,0.182361910666952,0.183254918402869,0.264827862068965,0.222047279062564,0.24962604628192,0.184834380779027,0.246896689655172,0.146456873457775,0.257100337384206,0.197472291477949,0.29379324137931,0.244094526629059,0.0254107661301593,0.0647715435161001,0.0910344827586202,0.040944730857438,0,0,0,0,0.273542342831441,0.211690296464362,0.246896689655172,0.192125699547354,0.106128416461646,0.0394944582955898,0.0951728275862065,0.0488185903651324,0.28998494618609,0.311216489347081,0.308965793103448,0.344881786595557,0.417040570559129,0.369668129646721,0.335172551724138,0.256692638849235,0.385649982907322,0.342812213961386,0.386206896551724,0.346456275032485,0.37219766400563,0.327014746598816,0.358621103448275,0.327558791741543,0.467862700726862,0.402843948548516,0.405517655172413,0.322834696509401,0.424514263754,0.480252770852206,0.466207034482759,0.387401478330942,0.624813247356241,0.60821497370775,0.644138206896551,0.611023403310773,0.778774256916929,0.753554422257687,0.788965793103447,0.770078861429742,0.765321340107824,0.721959329554714,0.73931048275862,0.754330355012655,1,1,1,1
